model,clr,m,t,N,S,area,extinct
159,lawngreen,4,200,31,22,139.82977699525892,False
159,lawngreen,4,220,181,20,183.29526391558915,False
159,lawngreen,4,240,30,16,243.1665794026184,False
159,lawngreen,4,260,15,11,171.3777802927867,False
159,lawngreen,4,280,33,10,19.797562463988456,False
159,lawngreen,4,300,12,6,8.883946507101657,False
159,lawngreen,4,320,5,5,2.4812383893905277,False
159,lawngreen,4,340,56,22,32.97645175864251,False
159,lawngreen,4,360,3,3,0.6528686094942943,False
159,lawngreen,4,375,0,0,0,True
160,green,5,20,32,13,9.964322158252012,False
160,green,5,40,8,4,27.04314055883293,False
160,green,5,60,9,8,21.103709864488263,False
160,green,5,70,0,0,0,True
161,blueviolet,8,20,1207,101,155.8098364052227,False
161,blueviolet,8,40,69,36,138.47840083332773,False
161,blueviolet,8,60,58,20,144.50850987917832,False
161,blueviolet,8,80,73,39,155.2244302574039,False
161,blueviolet,8,100,693,51,286.88574012683773,False
161,blueviolet,8,120,118,36,274.8858138931787,False
161,blueviolet,8,140,129,57,367.6029362173782,False
161,blueviolet,8,160,8,8,323.3805834177529,False
161,blueviolet,8,162,0,0,0,True
162,lawngreen,4,20,373,66,55.34292154078282,False
162,lawngreen,4,40,699,65,165.7242453874239,False
162,lawngreen,4,60,4612,66,283.70697032225377,False
162,lawngreen,4,80,800,65,314.2793846101044,False
162,lawngreen,4,100,49,27,156.4967005191108,False
162,lawngreen,4,120,22,22,189.28950390403244,False
162,lawngreen,4,140,9,4,80.78687806026944,False
162,lawngreen,4,160,0,0,0,True
163,lawngreen,4,20,38,20,1.9687651517438691,False
163,lawngreen,4,40,115,18,29.005508517187263,False
163,lawngreen,4,60,2,2,18.852049526466836,False
163,lawngreen,4,80,15,5,31.09645192646271,False
163,lawngreen,4,100,22,7,26.928447336239408,False
163,lawngreen,4,120,86,25,138.79082935658073,False
163,lawngreen,4,140,137,25,227.47822786423416,False
163,lawngreen,4,160,13,13,119.62693427839837,False
163,lawngreen,4,180,18,16,176.77573331464433,False
163,lawngreen,4,200,26,17,58.280358822459206,False
163,lawngreen,4,220,25,9,12.020257687378244,False
163,lawngreen,4,240,32,17,20.12996892168983,False
163,lawngreen,4,260,300,25,86.24746283570784,False
163,lawngreen,4,280,409,32,124.87839514484688,False
163,lawngreen,4,300,54,17,139.15053331389282,False
163,lawngreen,4,320,22,12,101.21535819591912,False
163,lawngreen,4,340,28,15,25.19704800392746,False
163,lawngreen,4,345,0,0,0,True
164,purple,9,20,911,86,51.3030508729662,False
164,purple,9,40,62,32,135.94087400138852,False
164,purple,9,60,272,62,182.24470164665726,False
164,purple,9,80,1234,72,496.6955231601202,False
164,purple,9,100,6922,84,643.4605605452424,False
164,purple,9,120,496,86,732.667479137967,False
164,purple,9,140,5,5,0.0,False
164,purple,9,160,104,41,70.55776797012997,False
164,purple,9,180,22,21,75.3210737375893,False
164,purple,9,200,116,25,151.72036718608234,False
164,purple,9,220,10,9,73.19690000418178,False
164,purple,9,240,178,29,79.90665050583512,False
164,purple,9,260,441,44,159.55736189315488,False
164,purple,9,280,150,47,232.46242246023016,False
164,purple,9,300,77,38,246.06018837519542,False
164,purple,9,320,188,71,350.82933792291374,False
164,purple,9,340,116,43,390.08888598325257,False
164,purple,9,360,39,34,449.5357199059778,False
164,purple,9,380,37,31,249.20911317503283,False
164,purple,9,400,105,27,360.4742669651931,False
164,purple,9,420,29,19,65.86976103829053,False
164,purple,9,440,155,26,108.32821205614128,False
164,purple,9,460,16,15,78.02666763704886,False
164,purple,9,480,20,18,64.33490563523473,False
164,purple,9,500,1072,51,153.12670925691828,False
164,purple,9,520,669,70,279.51191105110297,False
164,purple,9,540,91,40,411.8691939209268,False
164,purple,9,560,115,36,423.62326382973237,False
164,purple,9,580,115,51,541.9274207588247,False
164,purple,9,600,392,52,455.66773265715386,False
164,purple,9,620,221,53,686.3041633726292,False
164,purple,9,640,16,15,526.6172176630133,False
164,purple,9,656,0,0,0,True
165,deepskyblue,6,20,1046,97,59.402072656768254,False
165,deepskyblue,6,40,3086,94,158.5168798931945,False
165,deepskyblue,6,60,1000,84,275.7163885717754,False
165,deepskyblue,6,80,2075,82,445.085903628872,False
165,deepskyblue,6,100,4350,88,606.1831464773919,False
165,deepskyblue,6,120,6777,88,747.2263476444152,False
165,deepskyblue,6,140,850,74,850.7169521582549,False
165,deepskyblue,6,160,571,71,883.9574544881657,False
165,deepskyblue,6,180,44,20,558.6611384896551,False
165,deepskyblue,6,200,21,19,70.56535698706206,False
165,deepskyblue,6,220,10,8,9.4701503354992,False
165,deepskyblue,6,240,75,30,32.315411143903724,False
165,deepskyblue,6,260,126,33,138.2064862933514,False
165,deepskyblue,6,280,193,32,160.19265585947025,False
165,deepskyblue,6,300,233,53,222.0534887497007,False
165,deepskyblue,6,320,69,33,247.32345486515823,False
165,deepskyblue,6,340,219,43,393.7781723861548,False
165,deepskyblue,6,360,106,37,494.1626753240676,False
165,deepskyblue,6,380,19,18,479.2199890545155,False
165,deepskyblue,6,400,65,31,509.97663004770754,False
165,deepskyblue,6,420,31,23,213.67412981274575,False
165,deepskyblue,6,440,13,7,29.95555528670198,False
165,deepskyblue,6,460,94,24,43.49444808604381,False
165,deepskyblue,6,480,23,17,51.692777294473956,False
165,deepskyblue,6,500,23,16,12.598791413885413,False
165,deepskyblue,6,520,129,34,57.70632009566191,False
165,deepskyblue,6,540,303,56,97.12084788298381,False
165,deepskyblue,6,560,579,63,220.14708334737588,False
165,deepskyblue,6,580,65,53,216.93936143583417,False
165,deepskyblue,6,600,4,1,0.09870498573254922,False
165,deepskyblue,6,620,39,20,31.53990074163979,False
165,deepskyblue,6,640,5,5,18.411646245479456,False
165,deepskyblue,6,660,10,9,5.782598179881935,False
165,deepskyblue,6,680,49,28,8.944412832070523,False
165,deepskyblue,6,700,97,40,42.1386489049061,False
165,deepskyblue,6,720,44,25,108.2310701994289,False
165,deepskyblue,6,740,18,15,163.52350760821534,False
165,deepskyblue,6,760,109,32,211.92075187104905,False
165,deepskyblue,6,780,27,16,120.54377916276987,False
165,deepskyblue,6,800,102,40,217.4744189314872,False
165,deepskyblue,6,820,162,48,293.91725668844975,False
165,deepskyblue,6,840,158,42,323.7947055063769,False
165,deepskyblue,6,860,150,26,266.8624353206245,False
165,deepskyblue,6,880,4,4,13.165841433294881,False
165,deepskyblue,6,899,0,0,0,True
166,darkred,1,20,208,72,20.635454295399942,False
166,darkred,1,40,564,63,89.57726605670521,False
166,darkred,1,60,86,35,96.866060407105,False
166,darkred,1,80,3,2,1.7021603156842384,False
166,darkred,1,93,0,0,0,True
167,darkred,0,20,476,67,41.151265821980274,False
167,darkred,0,40,259,54,88.49264782701788,False
167,darkred,0,60,90,28,80.29230968128434,False
167,darkred,0,80,2,2,1.3466275284333447,False
167,darkred,0,96,0,0,0,True
168,darkred,1,20,50,22,29.214197566333468,False
168,darkred,1,40,7,5,4.890029919487444,False
168,darkred,1,52,0,0,0,True
169,darkred,0,20,124,65,96.25720972745809,False
169,darkred,0,40,1062,64,153.54572306585382,False
169,darkred,0,60,689,58,211.06496952958392,False
169,darkred,0,80,598,57,236.2302120489431,False
169,darkred,0,100,64,20,190.17736195934307,False
169,darkred,0,120,4,3,48.72318667482359,False
169,darkred,0,123,0,0,0,True
170,purple,10,20,84,54,50.82721649553675,False
170,purple,10,40,34,20,98.2459450364046,False
170,purple,10,60,7,6,44.49740787555314,False
170,purple,10,80,11,11,16.574102942010185,False
170,purple,10,100,151,49,47.476381588146914,False
170,purple,10,120,222,49,118.27011297870565,False
170,purple,10,140,11,9,92.9094331888294,False
170,purple,10,150,0,0,0,True
171,blue,7,20,627,100,105.46132032555045,False
171,blue,7,40,1339,101,223.1422134069074,False
171,blue,7,60,5978,98,355.62320651858033,False
171,blue,7,80,1314,98,528.9403246722295,False
171,blue,7,100,888,93,640.1690828988078,False
171,blue,7,120,422,77,635.7430216191257,False
171,blue,7,140,58,35,403.5792534057494,False
171,blue,7,160,11,11,127.49530231952731,False
171,blue,7,180,176,40,272.7922434928451,False
171,blue,7,200,39,9,165.47789457306416,False
171,blue,7,220,28,16,116.69054996928881,False
171,blue,7,240,74,40,144.19270189274738,False
171,blue,7,260,168,26,334.48788828878725,False
171,blue,7,280,246,30,303.0328004616381,False
171,blue,7,300,16,14,130.3762710631572,False
171,blue,7,320,97,19,88.30124050839792,False
171,blue,7,340,30,14,82.69953532505703,False
171,blue,7,360,73,26,97.17658722248193,False
171,blue,7,380,24,19,127.6494159630949,False
171,blue,7,400,10,9,138.43302288847136,False
171,blue,7,420,45,25,86.46821319616724,False
171,blue,7,440,24,22,135.13232570523925,False
171,blue,7,460,73,39,195.55721630540828,False
171,blue,7,480,60,37,222.44676001207256,False
171,blue,7,500,25,3,68.89214071726356,False
171,blue,7,520,7,7,4.878386718441353,False
171,blue,7,540,53,8,31.379632484514577,False
171,blue,7,560,5,4,20.672006755011637,False
171,blue,7,580,1,1,0.0,False
171,blue,7,600,132,26,27.369949508123838,False
171,blue,7,620,38,16,79.478432520113,False
171,blue,7,640,60,29,106.6912265470366,False
171,blue,7,660,39,20,51.603559101614536,False
171,blue,7,680,11,6,81.99332716629964,False
171,blue,7,700,28,10,35.91972067886442,False
171,blue,7,706,0,0,0,True
